filename,angry_prob,happy_prob,relaxed_prob,sad_prob
GptdrCcu1AZZHvdtuV5rQjXlKRDuN3847.jpg,0.9,0.03,0.03,0.04
166527946_8e5fcac784_b.jpg,0.95,0.02,0.02,0.01
yuJ9WdC5NYLZxaJ7L5Y4vkc3ntZhbA178.jpg,0.05,0.03,0.85,0.07
2177306698_80be0054d0_b.jpg,0.75,0.05,0.15,0.05
9149556931_425bc9a9bd_b.jpg,0.9,0.02,0.03,0.05
5564051988_57cdedb4d0_b.jpg,0.82,0.03,0.12,0.03
10319080196_89c41839f2_b.jpg,0.6,0.1,0.3,0.0
LRo8n5yljUbgl1eyzmFVQOncZmURZf510.jpeg,0.9,0.05,0.03,0.02
8319840750_580d89343f_b.jpg,0.7,0.2,0.05,0.05
24336007327_80255383af_b.jpg,0.7,0.1,0.1,0.1
wdg5eNlJozfttUaJHLXtcpnxYjNxYM231.jpg,0.8,0.05,0.1,0.05
5877091010_e27d4e8a10_b.jpg,0.85,0.05,0.05,0.05
wliFNU7C6abdsG4ObFTl2dYJOuDoAG791.jpg,0.85,0.07,0.05,0.03
0RXraPIKC00Dz1qkuMbj8XbuR80g5Z893.jpg,0.85,0.05,0.05,0.05
6792132456_ac529a5a69_b.jpg,0.95,0.02,0.01,0.02
7157162825_98a2861c04_b.jpg,0.9,0.05,0.03,0.02
DUpYIeze1zoLQQXNiLY01vAA4oZiGk570.jpg,0.7,0.2,0.05,0.05
4821600869_af5438ed1e_b.jpg,0.9,0.03,0.05,0.02
45003470962_7b46bc8648_b.jpg,0.94,0.02,0.02,0.02
mReCDmBT3yDedO2o671WkIAQLtUUFr812.jpg,0.85,0.05,0.05,0.05
8096621855_f69e872ce0_b.jpg,0.6,0.05,0.25,0.1
RbzNOvY5GIAl3PSjIRTKpEkQs1NByq575.jpg,0.95,0.02,0.02,0.01
KwbgjZFyhyFyVsExjlAnzsve5X5IuI668.jpg,0.15,0.2,0.6,0.05
33165731953_9de0487360_b.jpg,0.15,0.6,0.2,0.05
6333447479_1d51f715a3_b.jpg,0.9,0.03,0.05,0.02
544829355_2b01dd68fa_b.jpg,0.6,0.05,0.15,0.2
8184358192_b6b4146537_b.jpg,0.8,0.05,0.05,0.1
kqtV30YaBttFunQzH0t6gt3huli5od693.jpg,0.9,0.05,0.03,0.02
14284323123_35e21655e1_b.jpg,0.6,0.02,0.2,0.18
vobgYhYsKlDPLH80Kqq8rpE2WYGgm3166.jpg,0.9,0.03,0.03,0.04
5985675737_360ddd9d59_b.jpg,0.8,0.03,0.07,0.1
2287067100_47ca906ab4_b.jpg,0.95,0.02,0.02,0.01
2561055473_70f68081f4_b.jpg,0.9,0.05,0.03,0.02
LATTp1CcV5vi3ZgCXcTkDDOnq7scFb167.jpg,0.7,0.1,0.1,0.1
2868995906_09f78a7a1c_b.jpg,0.65,0.05,0.1,0.2
16280585437_862ff1893c_b.jpg,0.95,0.02,0.02,0.01
3316875101_d12c94571a_b.jpg,0.6,0.2,0.1,0.1
dk0okv368rfRnvwKxnjaVGyDh5J9wJ761.jpg,0.92,0.03,0.03,0.02
3365464407_aa32221423_b.jpg,0.85,0.0,0.1,0.05
15006271570_ae5483cc0d_b.jpg,0.9,0.02,0.03,0.05
NwAWRtiEywQEC2ElRjVw9KN5rtxEu7844.jpg,0.7,0.2,0.07,0.03
lwJ10itB6vdK8vtXVBCw9VjAkQJi4o76.jpg,0.0,0.09,0.9,0.01
115727022_09e165aa99_b.jpg,0.75,0.08,0.07,0.1
5476373090_a362553b47_b.jpg,0.7,0.15,0.05,0.1
8834032026_7d81a23b6a_b.jpg,0.8,0.02,0.08,0.1
3qnxVgf3GQjABK8iGeZu8eE1CGU5eH645.jpg,0.95,0.02,0.02,0.01
zH4dvR3Rgbw8OKJ79w6TD4nvGMvuHA765.jpg,0.95,0.02,0.02,0.01
5607409349_fb357d3da4_b.jpg,0.9,0.03,0.02,0.05
2990201832_76c280569d_b.jpg,0.7,0.15,0.05,0.1
5851057974_e4dcea54f5_b.jpg,0.0,0.85,0.15,0.0
21862745406_3acdaef9d9_b.jpg,0.7,0.1,0.1,0.1
6160296993_5c6c23a39d_b.jpg,0.85,0.05,0.05,0.05
3112132256_187514c6b0_b.jpg,0.04,0.8,0.1,0.06
E0ifYHUzor2NCut7zy5A4jeMIUFULV792.jpg,0.2,0.7,0.1,0.0
11050492196_205dc3e0a4_b.jpg,0.9,0.03,0.04,0.03
5672364027_0b30f833cb_b.jpg,0.9,0.0,0.05,0.05
3262922113_f0402b15de_b.jpg,0.9,0.03,0.02,0.05
3305499981_ee8f27f075_b.jpg,0.03,0.25,0.7,0.02
3348654046_602cdefb9d_b.jpg,0.6,0.2,0.1,0.1
1931590601_889ef9e803_b.jpg,0.9,0.05,0.03,0.02
LhZpkzRMipRWSsiLwxTI9roCvBcYHh534.jpg,0.95,0.02,0.02,0.01
4628057741_8fd77be1b6_b.jpg,0.95,0.02,0.02,0.01
KXQT21nw4o9K1E1wrfFdsmbMHrXQr9467.jpg,0.05,0.2,0.7,0.05
5243878724_23b032c860_b.jpg,0.9,0.03,0.04,0.03
ohHgH5xiQsAtMHgKaZKoWsfDQrrZrf106.jpg,0.92,0.03,0.03,0.02
rRKhKntRbdNvVjUMs0pob9tCCvmCrJ240.jpg,0.85,0.05,0.05,0.05
6216762418_f67fa43bee_b.jpg,0.9,0.05,0.03,0.02
VA49rWLO0IRAzRvHjqJRVy7CVSfJ2Y313.jpg,0.6,0.3,0.05,0.05
2066663255_a6314aa7bb_b.jpg,0.9,0.02,0.03,0.05
7323435158_5043933a79_b.jpg,0.45,0.1,0.2,0.25
2450666900_8407f30413_b.jpg,0.1,0.7,0.15,0.05
N2KX2b6pgSK9ozXZAk1MTQXZ6gC8z5978.jpg,0.9,0.03,0.04,0.03
Emy48dWRcLSQhMH3xLgIKoulAfLAE9795.jpg,0.9,0.05,0.04,0.01
n6yQLFcmhL2WNMDHvy5K6EwYKopGNr618.jpg,0.8,0.1,0.05,0.05
120943101_da631e0f36_b.jpg,0.95,0.01,0.02,0.02
goPaAqJ5a3Vfsu3X01Lk374e1eQmZC517.jpeg,0.9,0.03,0.04,0.03
Jml8p3dZVmygoheL7xhivJfxPpKcZB810.jpg,0.9,0.03,0.02,0.05
CJYDFL04AyIR5OwaeoPU23qtjvncmn920.jpg,0.88,0.04,0.04,0.04
Ls6E7eiCAn56QLjegLh8mziMFchClk923.jpg,0.6,0.1,0.1,0.2
41312965725_264b071718_b.jpg,0.8,0.05,0.1,0.05
mVs1crgCcWj0BVv59GQHMmbfUOc6Yl72.jpg,0.9,0.03,0.03,0.04
17107344673_673806397f_b.jpg,0.75,0.05,0.05,0.15
YVaRwhhILO63p4TmfwXUqgpPU3kiCy560.jpg,0.9,0.03,0.04,0.03
7757094582_57943f86ea_b.jpg,0.9,0.05,0.03,0.02
2247608490_52b6f9406b_b.jpg,0.9,0.0,0.0,0.1
121191599_441f69eef7_b.jpg,0.1,0.1,0.6,0.2
4Rrf0DydolS3zAO2qz4GbxDe6M9xB9221.jpg,0.6,0.2,0.1,0.1
23929685383_522e84af3d_b.jpg,0.8,0.05,0.1,0.05
SmKhybyAeFoznvcDn11h2543OhTMVe159.jpg,0.85,0.05,0.05,0.05
37965691026_4637736234_b.jpg,0.6,0.2,0.1,0.1
36636020103_a23f9d91c6_b.jpg,0.92,0.03,0.03,0.02
F1smQL3YcScO8Ja74mUbAkgsFCVQb3725.jpg,0.2,0.7,0.08,0.02
RYc1lQOUeFCHryKqybpqZpzn4S26rs204.jpg,0.8,0.1,0.05,0.05
5260457046_7b59c5ff09_b.jpg,0.8,0.05,0.05,0.1
5307856988_76b9df7edf_b.jpg,0.9,0.03,0.05,0.02
wTduYj3KjM8XiewHg68cOTnnePt6ou109.jpg,0.8,0.05,0.1,0.05
F3YV6rxKkpdrp5AkWUHXinKA26iSo2248.jpg,0.05,0.8,0.1,0.05
ehzdQ5wyOKDFsxjQWGQYhAisROKEnn518.jpeg,0.9,0.03,0.04,0.03
48353584897_7bb1eb40e7_b.jpg,0.88,0.03,0.07,0.02
11107263104_1750fd8fc7_b.jpg,0.6,0.1,0.2,0.1
I2lR9ZQ3g3JTUFdk4uFJmsFfipfcN9726.jpg,0.05,0.7,0.2,0.05
5zBh9BCN4OvXtY4582uHYJ2W4REKaV563.jpg,0.95,0.03,0.01,0.01
y9d7N4cxnQ8E3XdmLYqA3xsN0A9WYw825.jpg,0.96,0.0,0.01,0.03
18005550274_e8cb1766e8_b.jpg,0.6,0.1,0.2,0.1
i2oMBEWbpZW26BcO1svEkhGkZGwa7V408.jpg,0.1,0.6,0.25,0.05
26735124421_0ee3a7cd8e_b.jpg,0.9,0.03,0.04,0.03
170777980_ac86df8bfa_b.jpg,0.85,0.05,0.05,0.05
471369737_916e1ca03e_b.jpg,0.95,0.0,0.05,0.0
5658644886_7564726eb9_b.jpg,0.9,0.05,0.03,0.02
16090944763_4f61d07179_b.jpg,0.8,0.02,0.03,0.15
21263431161_ce476cf2dc_b.jpg,0.8,0.05,0.05,0.1
205098920_61c6f1e523_b.jpg,0.85,0.05,0.05,0.05
3044129653_b32fe2dfc4_b.jpg,0.5,0.1,0.3,0.1
442518608_d05b6f8ed1_b.jpg,0.85,0.02,0.1,0.03
Ef5tOHbFYi3daLM5AG3oiykQconKrz257.jpg,0.2,0.6,0.15,0.05
19538801055_d94cc731da_b.jpg,0.6,0.2,0.1,0.1
GsuLD6JJ7bBpxlD7iGepKdWPpeFTTz7.jpg,0.9,0.03,0.03,0.04
h3vKWZQQPMJZbYL12ELkpPBtXSbWrj507.jpg,0.6,0.1,0.2,0.1
6AJACdy9PgBGKOka9bhuVNTvLAt4Ha583.jpg,0.95,0.02,0.02,0.01
fUs36EiHMxxaPoq7pzpCq0T31928L884.jpg,0.95,0.02,0.02,0.01
47YKL14v8VMMtP1xBv0IWJwhLTnkpE93.jpg,0.9,0.05,0.03,0.02
3639606074_5191627471_b.jpg,0.85,0.05,0.05,0.05
573049712_b34503f76e_b.jpg,0.1,0.6,0.2,0.1
4748383889_2996401a0a_b.jpg,0.9,0.05,0.03,0.02
7987852242_4bbae8f51b_b.jpg,0.92,0.03,0.03,0.02
5810148540_56342822c7_b.jpg,0.7,0.05,0.05,0.2
B8pgET6n0KoWwc9Dj8PaM2Jjv5siEu619.jpg,0.05,0.2,0.7,0.05
7679413904_7ce86faa43_b.jpg,0.85,0.02,0.1,0.03
3PgtS7bC8dlPTH5e1Yg4S0FWIhAbCo788.jpg,0.9,0.05,0.03,0.02
KVFYMiKyA5Lq7Vvepw21gx3noGuFuE392.jpg,0.95,0.02,0.02,0.01
6481347399_7468deaa27_b.jpg,0.7,0.2,0.07,0.03
6319471_b47ca614ca_b.jpg,0.8,0.1,0.05,0.05
5404386028_41de54b033_b.jpg,0.75,0.15,0.05,0.05
2224377564_c13032329c_b.jpg,0.05,0.6,0.3,0.05
2474938778_7678202052_b.jpg,0.85,0.1,0.03,0.02
e8mjf8UbQJWmHqPV1RmoY5GeBcSWxa44.jpg,0.9,0.05,0.03,0.02
109618827_909f25a9a2_b.jpg,0.9,0.02,0.03,0.05
QOMqpwiV1mmoIaGyHMVvL2fhQKdaWZ909.jpg,0.95,0.02,0.02,0.01
p1E2NOmEZlqp4L3St7cDnxkx7W7Kpj513.jpeg,0.95,0.02,0.02,0.01
4289129219_5b88a580e3_b.jpg,0.1,0.6,0.3,0.0
5180655668_bd8f9e02dd_b.jpg,0.5,0.2,0.2,0.1
ApDyEllkBPNcR01Dl6FAvDFHKo8N2K353.jpg,0.85,0.05,0.05,0.05
24935490827_efeaeaef42_b.jpg,0.95,0.02,0.01,0.02
3945543134_cc0dc78b1e_b.jpg,0.95,0.02,0.02,0.01
6251724020_5faf501bf4_b.jpg,0.7,0.1,0.1,0.1
252784726_8dea77d496_b.jpg,0.65,0.2,0.1,0.05
16103918202_317cc850b1_b.jpg,0.85,0.05,0.05,0.05
XKnYV2xWPZ8jOJdDV98FhNmwDcflV7633.jpg,0.9,0.05,0.03,0.02
Bo7NMEWoMPlYxphz3cKBw0ucO5tXNH60.jpg,0.6,0.05,0.2,0.15
5629849133_9960f6e55c_b.jpg,0.03,0.88,0.06,0.03
qikuWbZx8GlzypBdc2m29YtlKXpHkZ580.jpg,0.94,0.02,0.02,0.02
32905323017_0fa1b4c12b_b.jpg,0.6,0.1,0.2,0.1
23267801925_f427b4b698_b.jpg,0.5,0.1,0.2,0.2
14620916348_0d880ab207_b.jpg,0.9,0.05,0.03,0.02
Y7JiElCnVtYL6FVVds9PFlUElObpEC540.jpg,1.0,0.0,0.0,0.0
KhspayzoyShGjNOEA1OZakQTMnPhCH77.jpg,0.7,0.1,0.05,0.15
4bzTknCpzIwJDHXTsG7ZDPfMNOu4rs355.jpg,0.9,0.05,0.03,0.02
10343458084_db7128f6f5_b.jpg,0.4,0.4,0.2,0.0
4RGuQ7cHPHjhfS6oBwm0l3WjQKVvOG849.jpeg,0.95,0.02,0.02,0.01
EzwkEQVLvk9VIAJASwiizDOFm3gJjY30.jpg,0.03,0.15,0.8,0.02
zoCBMornppQTwDFe02eyWuqhZPpkmA555.jpg,0.9,0.03,0.04,0.03
320051422_380be5748c_b.jpg,0.8,0.05,0.05,0.1
1642955116_b13e317149_b.jpg,0.9,0.03,0.04,0.03
0vltcJWTxKRV0vXzb1Ij2qqDNSheoD824.jpg,0.0,0.15,0.8,0.05
29876732018_f4bbb0c815_b.jpg,0.75,0.1,0.05,0.1
3980222599_dc869d9c56_b.jpg,0.02,0.85,0.1,0.03
OyaMvidfjszM74xztUr4SwdPLyqcUh609.jpg,0.88,0.04,0.04,0.04
15044589874_8edd53c0d0_b.jpg,0.9,0.03,0.04,0.03
vo9T8u6ODsRf2rrHEb3YqT1ckqql1n915.jpg,0.9,0.03,0.04,0.03
5408168591_b781809648_b.jpg,0.6,0.1,0.1,0.2
sZfhG24n0CX3W2J2dVbxxbWYGx5HWT719.jpg,0.94,0.02,0.02,0.02
zRlfLp3Zs92JK96pjNpo00TcAdhc0c581.jpeg,0.8,0.08,0.07,0.05
QRqVRU8fBCzw3nv3eUyqM1h0Lj4OlY135.jpg,0.95,0.02,0.02,0.01
9505505026_9108eb3bc5_b.jpg,0.75,0.1,0.05,0.1
40867438421_9deff28de3_b.jpg,0.6,0.15,0.05,0.2
gSZB8u0oUr9SvZLfLWqWVi9tcxLfvH282.jpg,0.7,0.05,0.1,0.15
532810961_bf26e13b78_b.jpg,0.95,0.02,0.02,0.01
2eKFOJGFQbj7DHmHuT6OpKBxPBY3DL836.jpg,0.9,0.05,0.03,0.02
44847165_bc900b8ae2_b.jpg,0.9,0.02,0.03,0.05
9BqS5VTkIYAyO0VwmjJdwbc5RM3BGz599.jpg,0.95,0.03,0.01,0.01
6873626435_43ed746d39_b.jpg,0.85,0.05,0.05,0.05
cKNLCSbIzrZ9xQvX5HJmCkIyYKZKDe111.jpg,0.02,0.03,0.25,0.7
4704585284_b073863357_b.jpg,0.6,0.1,0.1,0.2
vaRgxdlPbWxqT5pbmYNn7DEwq9smoc208.jpg,0.08,0.8,0.1,0.02
Rf3Hf41OGrZZRAdTxM6SLkWlLRe3kh356.jpg,0.8,0.1,0.05,0.05
3865495144_39a767f524_b.jpg,0.9,0.05,0.03,0.02
3094558301_7b0eab5905_b.jpg,0.95,0.02,0.02,0.01
X2RydBzOQf5U3QXC0dt7p6jVmHZfgR771.jpg,0.8,0.07,0.07,0.06
4864605324_32f827cbde_b.jpg,0.9,0.05,0.03,0.02
2344788966_5d3af01e7f_b.jpg,0.05,0.05,0.7,0.2
6063769993_e551fb03cb_b.jpg,0.9,0.03,0.02,0.05
5739716394_9e4afeff96_b.jpg,0.7,0.1,0.1,0.1
1aHBBQ71qEibU3fl15oivhwKxhiF6C302.jpg,0.6,0.05,0.25,0.1
27237370832_bb2f412f93_b.jpg,0.6,0.25,0.05,0.1
3284647472_cdc5890b6b_b.jpg,0.05,0.8,0.1,0.05
2742515716_6466ba3db3_b.jpg,0.95,0.02,0.02,0.01
NzrZOZX96z1sjw2fwUC106I2URgZUt756.jpg,0.9,0.03,0.04,0.03
6092450093_cd571c5e92_b.jpg,0.82,0.05,0.05,0.08
2212691636_1749cf9707_b.jpg,0.85,0.04,0.08,0.03
15092109674_dbcd0058a0_b.jpg,0.8,0.1,0.05,0.05
tuzq9xrKK7buri97Z1PezghM6BWeR9254.jpg,0.7,0.05,0.15,0.1
15180803743_551f1427f8_b.jpg,0.85,0.05,0.05,0.05
11501365096_5c723a0062_b.jpg,0.03,0.15,0.8,0.02
rvtUAnEYDUvZMtjhcvUrgs3MkoVyhQ692.jpg,0.95,0.02,0.02,0.01
3460506348_5abe21f743_b.jpg,0.8,0.05,0.05,0.1
lzFJ88EQYZ1CPn6l7CGsWMyqrk2ffI233.jpg,0.9,0.03,0.04,0.03
FKqvQUIpIViWD9xvLxG1cOZZ8v9iJi723.jpg,0.88,0.04,0.04,0.04
VPI8G3yMZBmPj0x6gi6uxGMdJoCn74615.jpg,0.9,0.05,0.03,0.02
0jgI6KwR6IGvq9CAMBB3srLRa0W7z7192.jpg,0.9,0.05,0.03,0.02
5196153827_dda759a9d7_b.jpg,0.6,0.0,0.25,0.15
61bxpaxUsNxoe4lACCwEWOp2KmwOBK123.jpg,0.85,0.05,0.05,0.05
Mqb5ZvBOgfw7JBPAzqKwkFrO7DfuwX387.jpg,0.2,0.1,0.6,0.1
31772139_b0eaa9324c_b.jpg,0.95,0.02,0.02,0.01
WhIby5mPIxxumQ8ZExICaiReojEcvM838.jpg,0.95,0.02,0.02,0.01
7705166868_3a0d39ea9e_b.jpg,0.5,0.1,0.2,0.2
6361577703_32c0f1bd0e_b.jpg,0.03,0.15,0.8,0.02
o0BEPHdEltt07Y99RYVjlOTt0crZ9B290.jpg,0.1,0.25,0.6,0.05
j26VcgHDAzC6eoMTTuXoCfTBtwJDH0524.jpeg,0.9,0.05,0.03,0.02
GeSJFWrpvC4wNmZYwfHqxsnmScapIs698.jpg,0.9,0.03,0.03,0.04
6118823879_ddc94b75b1_b.jpg,0.7,0.2,0.05,0.05
9D0N7qr2dDsPEF9JUk4tdgSgnh3Qwu326.jpg,0.03,0.8,0.15,0.02
14419011460_ababe8f291_b.jpg,0.6,0.3,0.05,0.05
4211008884_5efe7e6258_b.jpg,0.95,0.02,0.02,0.01
HZzVxVgeJSghyioS8JiUOWdPJhWe5E959.jpg,0.96,0.01,0.01,0.02
16112507304_965158ea7b_b.jpg,0.5,0.2,0.15,0.15
4350872740_0e5cc143ab_b.jpg,0.9,0.05,0.03,0.02
143116440_ac3c091ed4_b.jpg,0.4,0.1,0.2,0.3
14401609350_1e0f98e0ee_b.jpg,0.8,0.05,0.1,0.05
ZqPbtvmypGwrZeNv7RVGX994r17dQV303.jpg,0.02,0.1,0.85,0.03
9d7S1YgQOfWyFK1ztawhkAL3QEUXQs318.jpg,0.85,0.1,0.03,0.02
n9EScxm5J8iVCAVctD0n8mOU6XDJl4622.jpg,0.9,0.03,0.03,0.04
EOqBFoeGUZWSWYjXrF8zp75xi8fFty226.jpg,0.9,0.05,0.03,0.02
5zpt5B3v8hgPSHpRxzdxBZOWvgFKTD430.jpg,0.15,0.2,0.6,0.05
3861156304_ff0193028e_b.jpg,0.85,0.05,0.05,0.05
cYJFFLBvaoUkX3pB5mbTrEx3CC85J2852.jpg,0.9,0.03,0.04,0.03
5527832645_c01e42934d_b.jpg,0.95,0.02,0.01,0.02
b3avIrjGsN1ROEAisS6KZdRNCHHkBP96.jpg,0.03,0.8,0.15,0.02
CbMfWnR3E6JmP165gqxGZeZp1ONDU7246.jpg,0.85,0.05,0.04,0.06
2321142514_d158194a83_b.jpg,0.7,0.1,0.1,0.1
WzCKF9GSR0zCZl57VfjaPyMsTE46i5294.jpg,0.7,0.2,0.05,0.05
12197299724_99782f198c_b.jpg,0.6,0.0,0.2,0.2
26337083093_3b48ce6065_b.jpg,0.6,0.1,0.1,0.2
4206355899_c00c6c6ce6_b.jpg,0.6,0.15,0.15,0.1
19435912_e6480068e1_b.jpg,0.6,0.1,0.1,0.2
6wio62J04Zs99DWDtowrYX8ROnJ24j561.jpg,0.95,0.02,0.02,0.01
sxhGswsxz73w4nVX1h7tcVE1UVYXrk551.jpg,0.9,0.03,0.05,0.02
4862099754_3668ac18dc_b.jpg,0.7,0.05,0.15,0.1
4572111554_d07a5349f7_b.jpg,0.8,0.05,0.05,0.1
aAy5vX7qoeCPGU3UKAUwIse9PQZ7Ew546.jpg,0.95,0.02,0.02,0.01
3135806921_e9c4ee5f69_b.jpg,0.9,0.05,0.03,0.02
qS45jWRkFezm1IXbA6sf1ssreQNyHB492.jpg,0.93,0.03,0.02,0.02
6gXpX9sOFx5FPp8W29lde9rwdhr239280.jpg,0.1,0.2,0.65,0.05
2083111412_bd80823f59_b.jpg,0.9,0.03,0.03,0.04
14139971983_01948bf2cf_b.jpg,0.15,0.05,0.2,0.6
86y6mVVgPmupOOiM6sZkosgsKt6uHl764.jpg,0.05,0.6,0.3,0.05
62jTtCF0xpxlcsEtWt6qgQDK6aEyqZ229.jpg,0.9,0.03,0.04,0.03
GqeyI8TbTmKmon3wDDAqMsGsLW8GUv777.jpg,0.88,0.02,0.05,0.05
403627270_80eb8565fc_b.jpg,0.95,0.02,0.01,0.02
vX4WhmnDzBvbJpHHShtlLxl1hEynsu630.jpg,0.9,0.03,0.03,0.04
11310331456_87fa367908_b.jpg,0.6,0.0,0.2,0.2
6975164150_bf7050eba8_b.jpg,0.85,0.05,0.05,0.05
xqP44jQtndpPSjiQCxY07bEe5vJLdO779.jpg,0.05,0.1,0.6,0.25
4616925521_9d98f1e7a9_b.jpg,0.85,0.05,0.05,0.05
8yl58b6z8F2HA2LixWmLQjvetf0bSb905.jpg,0.95,0.03,0.01,0.01
20108185268_c33519700a_b.jpg,0.82,0.05,0.03,0.1
3144637274_a3cd153d1a_b.jpg,0.8,0.05,0.05,0.1
jl5mEL9sB8AMdlg4sp8YgDUbdM7Ho3564.jpg,0.6,0.05,0.3,0.05
133915338_69b8eb8abf_b.jpg,0.6,0.1,0.2,0.1
18481890483_eab50604e2_b.jpg,0.9,0.03,0.04,0.03
40212600462_17445c8cbd_b.jpg,0.9,0.02,0.03,0.05
3wyDlRUvrWqLEZ0gISgCWXRZFDg8L5332.jpg,0.85,0.05,0.05,0.05
26172155257_944dd5cd7d_b.jpg,0.85,0.05,0.05,0.05
9Jl5F5qbX2rY6iKNm3GUyiuWBzngP087.jpg,0.7,0.2,0.07,0.03
2127866479_946fca63ce_b.jpg,0.85,0.02,0.03,0.1
10644971875_9f53a2e82a_b.jpg,0.6,0.1,0.1,0.2
467523656_da530f368e_b.jpg,0.9,0.05,0.03,0.02
298127369_12149ea3ec_b.jpg,0.6,0.15,0.1,0.15
5305569602_c81115ec36_b.jpg,0.6,0.05,0.05,0.3
8286797855_7a1f41127a_b.jpg,0.7,0.1,0.1,0.1
gIW6Dnt0y5bF3zwZnazfj1hstQZoSS705.jpg,0.03,0.85,0.1,0.02
8666743672_096b22ff1a_b.jpg,0.95,0.01,0.03,0.01
bZ1xvJo9JZN9pOJIqYWmR3aNptqp2I82.jpg,0.88,0.04,0.05,0.03
ZdzWMHQjnxWqq6bj71r5pe78H6nff7616.jpg,0.95,0.02,0.02,0.01
15782667930_37da3f493b_b.jpg,0.95,0.0,0.03,0.02
2286279819_4f4161bb10_b.jpg,0.95,0.01,0.03,0.01
7728488096_986b54a226_b.jpg,0.6,0.05,0.15,0.2
13360494933_bb1813c399_b.jpg,0.8,0.05,0.05,0.1
33494882088_f0996ab7aa_b.jpg,0.85,0.05,0.05,0.05
8428821336_a0c827ae20_b.jpg,0.9,0.03,0.03,0.04
siKnZp8SbqiV7HpDPttPdEwG95U0vU823.jpg,0.7,0.05,0.15,0.1
czUMWbyTquorqrBHC4VCqlW4ABPp0d940.jpg,0.03,0.6,0.35,0.02
8156292815_a556357359_b.jpg,0.6,0.05,0.1,0.25
gkOz0u8KmwIBiXcDEWIcAMZsTu2CSl875.jpg,0.9,0.03,0.04,0.03
ie7uKI6ss3qB80z7tNc9xpvY3wVXqh95.jpg,0.7,0.15,0.1,0.05
3gNqRVAOOxGGxL64hG2fXa2apwIDio797.jpg,0.9,0.05,0.03,0.02
Leypjn8ApsBc4EG7eO4WzBrbFrD8T4147.jpg,0.6,0.15,0.15,0.1
49307263616_a9cc9a7fd6_b.jpg,0.9,0.05,0.03,0.02
5210664204_3a274dbf3a_b.jpg,0.7,0.05,0.1,0.15
2386850320_b04789abd7_b.jpg,0.8,0.1,0.05,0.05
104429633_62c9b9d116_b.jpg,0.85,0.05,0.05,0.05
6902724699_827b18589a_b.jpg,0.7,0.05,0.1,0.15
6856396620_ece6239fcc_b.jpg,0.6,0.1,0.2,0.1
oCnxbCmF9MmygTK3EikI1QviveKL0i610.jpg,0.9,0.05,0.03,0.02
16043427146_2ae1eff1d1_b.jpg,0.9,0.03,0.04,0.03
13131572584_aacaa89ff0_b.jpg,0.3,0.6,0.05,0.05
0dWl0dRT9Pc98fjFSvGOXlGlE0B4E6267.jpg,0.05,0.6,0.25,0.1
qn15HlNdy8PMqOBqVbATksEc8j37Kr912.jpg,0.85,0.05,0.05,0.05
cKx5X559OwECoaslfQipmiZawerGbf821.jpg,0.92,0.03,0.03,0.02
4346282778_3894d54111_b.jpg,0.9,0.05,0.03,0.02
6515282111_11b05e17df_b.jpg,0.85,0.05,0.05,0.05
YFKyysvtDT8dCCJyehjyueOtNizAUc775.jpg,0.9,0.02,0.03,0.05
225545692_6300e0a401_b.jpg,0.75,0.1,0.1,0.05
17232325990_81c3056cfd_b.jpg,0.95,0.02,0.02,0.01
4445771105_103c9c5a69_b.jpg,0.85,0.05,0.07,0.03
3317429919_e7a237c0c8_b.jpg,0.9,0.0,0.05,0.05
yymIKCWkoPs4nSX0NWZPbHVFU6No6e598.jpg,0.89,0.04,0.04,0.03
DE2GS5HdI9v2OarSFq1YOWgKc73gRx548.jpg,0.9,0.05,0.03,0.02
4FGpaJWiQBdgYbPWU1zXipHpjV6BPP828.jpeg,0.9,0.05,0.03,0.02
9HcHkBJYvQkMtwHOHXkT2lmfj1FCaE926.jpg,0.8,0.1,0.05,0.05
XvECSkWZ1lNkWDqQIj6gDGkZjZ0VV133.jpg,0.85,0.05,0.05,0.05
44723327270_c17f51e021_b.jpg,0.6,0.2,0.1,0.1
2190245814_cb5029ec47_b.jpg,0.0,0.1,0.85,0.05
15174959198_ee4f9f3292_b.jpg,0.2,0.05,0.15,0.6
14353989142_7f6d363782_b.jpg,0.85,0.05,0.05,0.05
mPpGxdBNWUNW5iuy81Zamz0QKBe0Pn674.jpg,0.9,0.03,0.03,0.04
4ekgVa30lgfa4WkUyrJIhWLNi7HS6T614.jpg,0.05,0.1,0.8,0.05
8Zkz1Q1mLbLBjrLyL2tJeKhY8XwFuv380.jpg,0.9,0.03,0.04,0.03
XA6sEjOOQAKiTb156sYzKikwHSQFGj103.jpg,0.03,0.8,0.15,0.02
V5nPnbgGf96u3VjyxVTYrsANLVYhxX406.jpg,0.9,0.05,0.03,0.02
3ru88zxJiDbOJIrcx5ySk93hrXsogq895.jpg,0.9,0.04,0.03,0.03
46409478622_6a22822554_b.jpg,0.6,0.1,0.1,0.2
xxYNhfbAJSls2p1JRrreEz518Wwx1Q963.jpg,0.8,0.0,0.1,0.1
775144690_748e34e9e3_b.jpg,0.4,0.1,0.2,0.3
15136849811_b5f56d4119_b.jpg,0.7,0.1,0.1,0.1
2316505324_442f62e40d_b.jpg,0.15,0.7,0.1,0.05
efBxvdG1JpAUnIa5q2s4fpCbYeFqEL804.jpg,0.95,0.02,0.02,0.01
